gene_id,symbol,biotype,log2FoldChange,lfcSE,pvalue,padj,WT_mean,KO_mean
HVO_RS18150,HVO_RS18150,protein_coding,-0.0963282903317991,0.0458507611718091,0.0195129772902836,0.0882474397953076,46776.0727044346,43142.1634536698
HVO_RS18375,HVO_RS18375,protein_coding,0.117017265182711,0.0606143597853832,0.0196122449152358,0.0885856455721885,910.891117741695,1020.59945691565
HVO_RS06575,HVO_RS06575,protein_coding,0.11185359814006,0.0565452818706536,0.0197791113048768,0.0892279609738707,1762.21547399746,1954.18098340537
HVO_RS18280,HVO_RS18280,protein_coding,-0.103203419312496,0.050506055733457,0.0200325700551763,0.0902588274715164,45179.6779072646,41281.0585901967
HVO_RS10745,HVO_RS10745,protein_coding,0.120470845521256,0.0641614659754523,0.0200782403624936,0.090352081631221,2087.32243780862,2354.44720169623
HVO_RS14765,HVO_RS14765,protein_coding,-0.130710876221775,0.07649711808979,0.0201839255772277,0.0907148356998881,3400.35851022853,2922.3911373856
HVO_RS19295,HVO_RS19295,protein_coding,0.124828562379523,0.0689232988455195,0.0202906892874946,0.0910815308215328,1507.39508229647,1719.51724055423
HVO_RS05450,HVO_RS05450,protein_coding,-0.137226412578333,0.0915411041143229,0.0204319194714774,0.0915511056072224,213.884165094363,176.230327977781
HVO_RS09350,HVO_RS09350,protein_coding,0.104238767304891,0.0514485362615943,0.0204583105593666,0.0915511056072224,3836.87299714402,4206.57562798703
HVO_RS19275,HVO_RS19275,protein_coding,-0.0925677112352345,0.0440305587679025,0.0204712118397576,0.0915511056072224,13592.4295005804,12590.5379279386
HVO_RS04880,HVO_RS04880,protein_coding,-0.110249916255928,0.0558352261899003,0.020535976203724,0.0917108613167118,3867.6411617679,3495.18003442593
HVO_RS06600,HVO_RS06600,protein_coding,0.138989098387044,0.100570666176035,0.0205576308811093,0.0917108613167118,114.556077226066,142.361482742498
HVO_RS19020,HVO_RS19020,protein_coding,-0.1037852941067,0.0512230307135321,0.0206087939910173,0.0918258825855918,27544.2071095203,25138.4223088319
HVO_RS08785,HVO_RS08785,protein_coding,-0.0953826530411158,0.0458540536769401,0.0207429332353783,0.0923098800068863,5150.30046551961,4753.6730211398
HVO_RS17760,HVO_RS17760,protein_coding,0.11803997457992,0.0625563703898209,0.0208377774757927,0.092618033055796,1468.97252238293,1650.29121611168
HVO_RS16010,HVO_RS16010,protein_coding,-0.0994872348293034,0.048541924138428,0.020944889677149,0.0929798906158588,2684.61461427146,2464.29632379656
HVO_RS07230,HVO_RS07230,protein_coding,-0.10605427991539,0.0531149387526329,0.02113649445575,0.0937154864471859,5033.45143213668,4576.93285289117
HVO_RS18975,HVO_RS18975,protein_coding,-0.0929903056167513,0.0445877376174264,0.0211664066910977,0.0937332428499283,12157.3416068405,11252.5344851914
HVO_RS02075,HVO_RS02075,protein_coding,-0.114483710888015,0.0597383889303984,0.0212431560261289,0.0939130152525681,2736.37639840674,2452.23535727484
HVO_RS16135,HVO_RS16135,protein_coding,-0.11804686244163,0.0629244833135062,0.0212589163880191,0.0939130152525681,2522.20930759767,2243.01007699904
HVO_RS12720,HVO_RS12720,protein_coding,-0.104901815412535,0.0524030084167268,0.0213214795770171,0.0940398106469805,3069.48135531157,2794.99708441824
HVO_RS11785,HVO_RS11785,protein_coding,-0.0981810691115125,0.047895199706515,0.0213396032452103,0.0940398106469805,3537.79937667509,3252.46522905094
HVO_RS20785,HVO_RS20785,protein_coding,0.130930482283923,0.0789738040985578,0.0213782838049228,0.0940956579150983,2338.88082554592,2735.95459732661
HVO_RS05240,HVO_RS05240,protein_coding,-0.132236888326622,0.0815503455440173,0.0214349775298339,0.0941818672975446,652.765721158482,553.882946066392
HVO_RS11285,HVO_RS11285,protein_coding,-0.136529557140761,0.0936214515592321,0.021452887077898,0.0941818672975446,201.157970883046,165.60398731503
HVO_RS04780,HVO_RS04780,protein_coding,-0.112883856516098,0.0585746056844497,0.0214817477284639,0.0941818672975446,7713.00937788555,6931.40399805806
HVO_RS11710,HVO_RS11710,protein_coding,-0.117642478153249,0.0627677291549153,0.0215177516343722,0.0941818672975446,5782.61897353896,5146.81481418608
HVO_RS10530,HVO_RS10530,protein_coding,-0.137108125853202,0.0967758882271163,0.02152802771008,0.0941818672975446,302.632137800439,246.359025444965
HVO_RS18510,HVO_RS18510,protein_coding,0.120197538550137,0.0653189505969415,0.0215956487571916,0.0943635956564241,587.944122437916,664.19339702281
HVO_RS11365,HVO_RS11365,protein_coding,-0.0904425352161275,0.0432598415726207,0.0216242795321972,0.0943747205639199,9265.82422618233,8601.59733639832
HVO_RS04295,HVO_RS04295,protein_coding,0.120588138841326,0.0657878065918955,0.0216691528929098,0.0944566206825876,102016.983097057,115412.085495665
HVO_RS05040,HVO_RS05040,protein_coding,-0.115028369339085,0.0606944837834733,0.0218794068082814,0.0951478371565221,1239.62461953622,1107.6170762055
HVO_RS05840,HVO_RS05840,protein_coding,-0.0997902062257308,0.0492113204052523,0.0218803207612566,0.0951478371565221,6049.97243318388,5549.56481038661
HVO_RS10235,HVO_RS10235,pseudogene,0.105295750288412,0.053065381721123,0.0219868418437116,0.0954962710570811,36973.9354158576,40631.8078284408
HVO_RS04115,HVO_RS04115,protein_coding,-0.125920469501989,0.0724162273444843,0.0220643563400554,0.0957180350579384,588.476106256406,511.960333969487
HVO_RS09975,HVO_RS09975,protein_coding,-0.111248061418004,0.0576955830227775,0.0221372692331435,0.0959193294437283,2836.54818855903,2554.64440992364
HVO_RS12065,HVO_RS12065,protein_coding,-0.101301456128744,0.0503808209367855,0.0221864259621248,0.0960173314963727,1489.40920765181,1363.23062244081
HVO_RS11815,HVO_RS11815,protein_coding,-0.101262842181419,0.0504056167028425,0.0222851253187761,0.0963292513779355,2537.20948978723,2322.46300435658
HVO_RS08345,HVO_RS08345,protein_coding,-0.0979930122550798,0.048312575301968,0.0224575128066871,0.0969585696116873,1986.98821493971,1826.85375263013
HVO_RS11000,HVO_RS11000,protein_coding,0.136283747336188,0.0994026572491688,0.0225581913710382,0.0972771589754661,144.042367502021,178.147082746017
HVO_RS17570,HVO_RS17570,protein_coding,0.103049867386365,0.0518186920720364,0.0226203490105315,0.097429074666789,2598.1280302919,2846.63546206116
HVO_RS13770,HVO_RS13770,protein_coding,-0.123658104619116,0.0702484195534731,0.0226524581722201,0.097451359889527,514.704453592389,451.053714753306
HVO_RS07495,HVO_RS07495,protein_coding,0.120306459917184,0.0664984071174197,0.022719411997845,0.0976233166368208,129092.823540185,146165.719554489
HVO_RS12755,HVO_RS12755,protein_coding,0.125075347782565,0.0723360461724733,0.022884926080301,0.098172469745658,9450.51592036953,10853.7123577804
HVO_RS05280,HVO_RS05280,protein_coding,-0.116549804216812,0.0628908432781108,0.0229014827156814,0.098172469745658,760.893356089083,677.955088216423
HVO_RS04825,HVO_RS04825,protein_coding,0.0989043501231342,0.0491433391804261,0.0229358069778024,0.098203254018567,30611.5015110902,33341.8050418855
HVO_RS14080,HVO_RS14080,protein_coding,-0.104420490008406,0.0530105921497468,0.0230104905059748,0.0983328900335034,210218.244344933,191448.993602553
HVO_RS07305,HVO_RS07305,protein_coding,0.125706735712807,0.0733720884393284,0.0230204416413426,0.0983328900335034,101987.932449497,117408.871909708
HVO_RS11005,HVO_RS11005,protein_coding,0.0945682460289191,0.0464015713874891,0.0230883730157486,0.0985067612865312,2684.76115276193,2908.83221294681
HVO_RS19265,HVO_RS19265,protein_coding,0.11552469402177,0.0621375755363026,0.0231605377105697,0.0985931403088676,1674.97599003073,1877.37860117937
HVO_RS11160,HVO_RS11160,protein_coding,-0.114059319504469,0.0608081725887259,0.0231631203047367,0.0985931403088676,975.518971552657,873.353120260957
HVO_RS07485,HVO_RS07485,protein_coding,-0.101002437638583,0.0507211580982688,0.0232500542046508,0.0987020926818312,2360.66143434134,2160.23400674319
HVO_RS04315,HVO_RS04315,protein_coding,-0.109982830057933,0.0574163701335692,0.0232604353248204,0.0987020926818312,3656.12320831839,3298.00558306373
HVO_RS07880,HVO_RS07880,protein_coding,0.0977932330590097,0.0485663265832505,0.0232705597174135,0.0987020926818312,1930.77172353768,2099.87512066347
HVO_RS18480,HVO_RS18480,protein_coding,-0.133938047762337,0.0921140868264491,0.02339776737084,0.0989309856255335,487.854343186542,403.766874789295
HVO_RS04720,HVO_RS04720,protein_coding,-0.0860355645399963,0.041360779112219,0.0233978615159794,0.0989309856255335,16650.7111410866,15527.442621417
HVO_RS06700,HVO_RS06700,protein_coding,0.0878008779422083,0.0424084815356652,0.0234325110932005,0.0989309856255335,5658.52200457394,6079.72765029892
HVO_RS10240,HVO_RS10240,protein_coding,-0.0983151026121654,0.0489894871089596,0.0234339012385523,0.0989309856255335,3186.02255944573,2926.77793815496
HVO_RS18880,HVO_RS18880,protein_coding,0.116347153435444,0.0631887363389171,0.0235052066632801,0.0991163609647405,2267.77596276737,2546.46705846308
HVO_RS00690,HVO_RS00690,protein_coding,0.103674762893555,0.0527995350687043,0.0236117970561063,0.0993783572529635,1337.86018186722,1467.78785939234
HVO_RS17425,HVO_RS17425,protein_coding,0.0933086720734076,0.0458419661179545,0.023632740873174,0.0993783572529635,5245.93347261893,5673.66592794213
HVO_RS13615,HVO_RS13615,protein_coding,0.101892501355624,0.0515462819829414,0.0236497417343288,0.0993783572529635,4666.48932421947,5106.89870613626
HVO_RS06065,HVO_RS06065,protein_coding,-0.100849471740046,0.0508471748971991,0.0237092659508297,0.0994962196632444,4151.45864612932,3797.96390500635
HVO_RS20370,HVO_RS20370,protein_coding,0.129824459391261,0.0814598469482074,0.0237327909257545,0.0994962196632444,860.253619520596,1009.94270206403
HVO_RS18130,HVO_RS18130,protein_coding,-0.0993376441275248,0.0498816785533655,0.0238588632076514,0.0998805738457022,20544.8670520548,18842.9054311478
HVO_RS00240,HVO_RS00240,protein_coding,-0.122799475137967,0.0705715401752469,0.0238796839072782,0.0998805738457022,65911.1638440783,57693.4424840868
HVO_RS12160,HVO_RS12160,protein_coding,-0.107865918551547,0.0561508215317847,0.0239393960502352,0.100014705438511,1285.74213141237,1164.3041446948
HVO_RS09120,HVO_RS09120,protein_coding,0.133622467715516,0.148673281114358,0.0240040497054141,,37.1529653283752,52.7681531814832
HVO_RS15120,HVO_RS15120,protein_coding,0.126310457407936,0.0756476321821204,0.0240222575816628,0.100201154396206,365.967433680647,423.832799167439
HVO_RS00180,HVO_RS00180,protein_coding,-0.135233721929675,0.108201930547512,0.0240394145980949,0.100201154396206,137.592550534643,108.430313316121
HVO_RS17685,HVO_RS17685,protein_coding,-0.10532338937826,0.0543257978559555,0.0241696857780737,0.100628219959805,12217.837627774,11104.1045795417
HVO_RS00430,HVO_RS00430,protein_coding,-0.131203766411279,0.0861251943272146,0.0243008910622907,0.101010745160897,507.817173558791,426.671182569056
HVO_RS05510,HVO_RS05510,protein_coding,-0.12028908933707,0.0680615483662506,0.0243523846476188,0.101010745160897,4437.33022204074,3909.84298657517
HVO_RS12035,HVO_RS12035,protein_coding,0.11432683394961,0.0619444938277489,0.0243572577475888,0.101010745160897,6741.0111140113,7542.22790122683
HVO_RS19635,HVO_RS19635,SRP_RNA,0.128728233308499,0.0805402763643382,0.0244010021857236,0.101010745160897,358698.457620847,420117.69722306
HVO_RS19455,HVO_RS19455,protein_coding,0.129291085010704,0.0817097147265386,0.0244011584495921,0.101010745160897,3559.49623199408,4181.82882117741
HVO_RS15920,HVO_RS15920,protein_coding,0.102665287373074,0.0525241525779221,0.0244697092295958,0.101120753979914,1936.80313006994,2123.29198007187
HVO_RS12100,HVO_RS12100,protein_coding,-0.10927725229369,0.0576473239710421,0.0245214728237167,0.101120753979914,19911.0153673147,17968.7851480179
HVO_RS10055,HVO_RS10055,protein_coding,0.129475517538652,0.0823808254863855,0.0245277405327945,0.101120753979914,222.341901493335,262.061849534469
HVO_RS00260,HVO_RS00260,protein_coding,-0.115989668015159,0.0636768559850639,0.024539530678376,0.101120753979914,31465.7549866921,28013.0639438021
HVO_RS00345,HVO_RS00345,protein_coding,0.112104163803311,0.0600997785549006,0.0245899311626272,0.101140586003901,1630.64369655927,1817.94268129954
HVO_RS15780,HVO_RS15780,protein_coding,-0.0941242796414865,0.0467696651355992,0.0246002530910538,0.101140586003901,8271.52186733505,7636.51045943873
HVO_RS00090,HVO_RS00090,protein_coding,-0.118572409035379,0.0664183815173959,0.0246339751078657,0.101164270079748,2328.57758206616,2059.130059584
HVO_RS12840,HVO_RS12840,protein_coding,-0.0991409445981522,0.0501379654700854,0.0246732225908242,0.101210566137871,2438.888854769,2235.45462181523
HVO_RS16840,HVO_RS16840,protein_coding,-0.0873380606474066,0.0426374704700717,0.0247930843665588,0.101587065954937,13379.0817947778,12454.4666391118
HVO_RS04905,HVO_RS04905,protein_coding,-0.121653389068404,0.0703167302351744,0.0249578035884166,0.102146304731778,5661.34380973416,4962.53940460394
HVO_RS10690,HVO_RS10690,protein_coding,-0.0847753001995872,0.0412542789448615,0.0251801480098635,0.102939859321679,6952.77008607016,6491.34661372588
HVO_RS11055,HVO_RS11055,protein_coding,0.133389314496686,0.127165145553236,0.0251868034497385,,56.0668018043573,75.1022798224255
HVO_RS19525,HVO_RS19525,protein_coding,0.11536363387494,0.0636545239428554,0.0252873075939836,0.103261262838637,474.611232623349,532.647875536408
HVO_RS04750,HVO_RS04750,protein_coding,-0.110136983351219,0.0589343383386521,0.0254042879662923,0.103621999844471,1052.69045361452,947.498666763201
HVO_RS16670,HVO_RS16670,protein_coding,-0.105782948564014,0.0555120751757557,0.0256474550530851,0.104496049979799,1081.76812969093,980.8770148696
HVO_RS14100,HVO_RS14100,protein_coding,-0.103767637142536,0.053987520241738,0.0256977178638145,0.104583063252285,1659.97941416483,1510.87661178433
HVO_RS08970,HVO_RS08970,protein_coding,-0.118788344530375,0.0676841342363788,0.0257527663653753,0.104689335629132,2830.24398943377,2498.78344980883
HVO_RS19915,HVO_RS19915,pseudogene,0.129896042196907,0.0866226110814479,0.0258107134083337,0.104807139294446,230.58389036332,274.628751925351
HVO_RS10220,HVO_RS10220,protein_coding,0.119333409126459,0.0685533715912901,0.0260018551290235,0.10541302155673,32457.8989119112,36839.2773488069
HVO_RS14965,HVO_RS14965,protein_coding,0.125027325521696,0.0764732918766423,0.0260181946517856,0.10541302155673,821.047704945567,951.404231378414
HVO_RS17825,HVO_RS17825,protein_coding,-0.0961583342704712,0.0487483111827519,0.0260844711005542,0.105467805527638,12773.7344222989,11757.2744339157
HVO_RS19220,HVO_RS19220,protein_coding,0.0986323474670478,0.0504510466758956,0.0260900182275389,0.105467805527638,2733.01142539498,2979.93704970846
HVO_RS18205,HVO_RS18205,protein_coding,-0.0955348451052858,0.0484815084451038,0.0264396531665022,0.106761903076345,2951.88447968922,2719.08861096637
HVO_RS12260,HVO_RS12260,protein_coding,0.119205777118489,0.0688539717497666,0.0264713371403024,0.106770677562558,2454.43236005634,2788.29705978104
HVO_RS12885,HVO_RS12885,protein_coding,-0.119507111692848,0.0693288429118715,0.0265834178773483,0.107103347305397,689.676009005307,607.577092878594
HVO_RS05520,HVO_RS05520,protein_coding,-0.0925969027897128,0.0466657623214581,0.0267525653733846,0.107664940512687,20443.4900281339,18903.0088760724
HVO_RS06130,HVO_RS06130,protein_coding,0.111033225528263,0.0607504933566117,0.0269578566314993,0.108370583658627,849.987156627537,948.135967667334
HVO_RS11765,HVO_RS11765,protein_coding,-0.107602814368088,0.224982589039897,0.0270963112123705,0.108806275212382,1987.02590616564,955.503096600474
HVO_RS12645,HVO_RS12645,protein_coding,-0.0869546198191094,0.0433744143920331,0.027514506781195,0.11036306600262,2789.10456466454,2597.07443321619
HVO_RS03070,HVO_RS03070,protein_coding,-0.128811305541667,0.0884933880071522,0.0275803901558876,0.11039697816698,1658.04211967852,1388.46699474161
HVO_RS08445,HVO_RS08445,protein_coding,-0.098350980220313,0.050937740650437,0.0275839879112632,0.11039697816698,3919.91946149427,3594.21360081263
HVO_RS18155,HVO_RS18155,protein_coding,-0.0858575202054015,0.0427497219109293,0.0276581408759659,0.110571440540602,64571.0845639214,60182.1212670648
HVO_RS12105,HVO_RS12105,protein_coding,-0.104248591593481,0.0554464729773199,0.0277354063341856,0.110757947149099,9944.56567497483,9035.2905774952
HVO_RS10740,HVO_RS10740,protein_coding,0.118283710687755,0.0690380511162951,0.0278357014577696,0.110974500233843,954.448860811013,1082.02029746342
HVO_RS05540,HVO_RS05540,protein_coding,0.0960205612589005,0.0494169533817396,0.0278509801581895,0.110974500233843,4907.69462624896,5334.39815702097
HVO_RS06245,HVO_RS06245,protein_coding,0.0960221292410082,0.0494469590230349,0.0279186705143269,0.111121837096628,6954.35324038353,7558.42498419696
HVO_RS09595,HVO_RS09595,protein_coding,-0.0725235878838116,0.0351275484403501,0.0279507892246054,0.111127423532552,19501.9650176378,18433.7181052055
HVO_RS17370,HVO_RS17370,protein_coding,-0.0952163693789774,0.0489309072726531,0.0280126647854482,0.111251175843855,25837.1018940444,23797.0835146119
HVO_RS15905,HVO_RS15905,protein_coding,-0.0969455750804716,0.0501843339860262,0.0281314352378812,0.111600364792384,3195.90825257958,2936.23018930487
HVO_RS03350,HVO_RS03350,protein_coding,0.11505418049962,0.0656583318375218,0.0282187241399017,0.11182403498156,2429.648800367,2735.34066960425
HVO_RS17420,HVO_RS17420,protein_coding,-0.125824551261125,0.0818095077171686,0.0282917831435428,0.111962269413478,364.473556770442,311.304334005577
HVO_RS09740,HVO_RS09740,protein_coding,-0.10922394625967,0.0599862197405277,0.0283154993126956,0.111962269413478,954.695438583304,858.98361924656
HVO_RS18000,HVO_RS18000,protein_coding,0.101691749263455,0.0538102691971287,0.0284345098392013,0.112310105456583,10623.9188095693,11649.1908924766
HVO_RS00670,HVO_RS00670,protein_coding,0.122034273130429,0.0749446225735909,0.028488079080156,0.112398985945479,2396.82688388264,2758.968891773
HVO_RS09830,HVO_RS09830,protein_coding,-0.0921430432985299,0.0470825761656394,0.0285747907024617,0.112618292768526,21095.8410670013,19506.1150966613
HVO_RS10270,HVO_RS10270,protein_coding,-0.117609538493754,0.0689554508751192,0.0286329300059868,0.112724636302133,844.241359955854,743.794295950359
HVO_RS12805,HVO_RS12805,protein_coding,-0.0977508620150797,0.0510200174915192,0.0287269406883632,0.112899514415156,2583.24190797716,2369.66603900244
HVO_RS00650,HVO_RS00650,protein_coding,0.100003789681171,0.0526793409350878,0.028739760303029,0.112899514415156,3431.29439886624,3752.95874886992
HVO_RS06535,HVO_RS06535,protein_coding,0.129629361566226,0.103726311322772,0.028937103906731,0.113505184795449,293.133694631269,365.005806694854
HVO_RS07610,HVO_RS07610,protein_coding,0.107279491484793,0.0586498788221579,0.0289566847888888,0.113505184795449,859.444944042832,952.396493981289
HVO_RS14675,HVO_RS14675,protein_coding,0.129249456281209,0.113829974479578,0.0291634055225975,0.114191776169651,98.1549658299393,126.295413714637
HVO_RS14480,HVO_RS14480,protein_coding,-0.0962704359682413,0.0502221278895542,0.0293299644035963,0.114719795905094,6947.65864334457,6385.17694533589
HVO_RS03815,HVO_RS03815,protein_coding,0.115296637579417,0.0668944310390392,0.0294100970096675,0.114908996739716,594.314511753313,670.041529004078
HVO_RS13905,HVO_RS13905,protein_coding,-0.0822098101338833,0.0411674165597375,0.0296221697473302,0.115563389020985,17744.8219605978,16601.6698414819
HVO_RS02410,HVO_RS02410,protein_coding,0.12877817768158,0.100182048283116,0.029641466282884,0.115563389020985,152.589833944494,188.153436295306
HVO_RS18900,HVO_RS18900,protein_coding,0.112159655367865,0.0637250848863144,0.0296972904625086,0.115656401392202,12959.8780679786,14508.345349106
HVO_RS01960,HVO_RS01960,protein_coding,0.112508569696533,0.064177304725035,0.0298255903482489,0.116031167612865,1379.0442737231,1545.23109226135
HVO_RS02195,HVO_RS02195,protein_coding,0.121456471954542,0.0758810403495482,0.0299587473692997,0.116333282173761,395.283928026421,455.0499505084
HVO_RS09380,HVO_RS09380,protein_coding,-0.0993542397442367,0.0527614319250814,0.0299675563808582,0.116333282173761,2412.82151381817,2207.5777494594
HVO_RS05900,HVO_RS05900,protein_coding,-0.110245217800413,0.0620411342558389,0.0300279598479802,0.116442828220785,3529.34433298781,3164.5724418481
HVO_RS03450,HVO_RS03450,protein_coding,0.127002279112225,0.128859380086216,0.0300289245300225,,49.8587531136279,66.8352307545742
HVO_RS08955,HVO_RS08955,protein_coding,-0.0918093593682498,0.0474792660746886,0.0301981988461834,0.116977605380612,55121.521832885,50969.2765446396
HVO_RS08485,HVO_RS08485,protein_coding,-0.105344157504174,0.0577024127792468,0.0302358108140598,0.116998035855902,2359.3021500899,2136.29426532222
HVO_RS13075,HVO_RS13075,protein_coding,0.114127153258554,0.0663054098561688,0.0303264554831781,0.117223414463823,3388.0364859078,3814.6107028006
HVO_RS03610,HVO_RS03610,protein_coding,0.110090691436439,0.0621343629892665,0.030400067517789,0.117279834105524,874.616670442434,975.395018607635
HVO_RS18950,HVO_RS18950,protein_coding,-0.0961254985733924,0.0505724212326715,0.0304058829162468,0.117279834105524,9392.56563265039,8633.11174237426
HVO_RS19170,HVO_RS19170,protein_coding,0.110699212217968,0.0629195754850335,0.0306751794926879,0.118192544626778,565.748058275706,631.599270405024
HVO_RS14240,HVO_RS14240,protein_coding,0.106621534281302,0.0591015138356934,0.0307373760158885,0.118306198324983,13567.6196551179,15023.775394392
HVO_RS16655,HVO_RS16655,protein_coding,-0.107981469627212,0.0604088923631221,0.0308529321072743,0.11862476978121,714.53425350279,643.702823359364
HVO_RS05145,HVO_RS05145,protein_coding,0.116684809922859,0.0700219189657839,0.0310561897420556,0.119279505824583,527.767352377057,599.89643207325
HVO_RS07460,HVO_RS07460,protein_coding,-0.108123202651422,0.0607203578344386,0.0311487268173218,0.119508052624677,2080.59320528255,1873.28678987858
HVO_RS14795,HVO_RS14795,protein_coding,-0.126328390775776,0.0917816921787728,0.0312645280144943,0.119825277919958,194.27739383413,161.352320255759
HVO_RS04355,HVO_RS04355,protein_coding,-0.122107156906538,0.0790146787853889,0.0313253628876296,0.11982991538035,5408.81700801979,4659.94350186688
HVO_RS13435,HVO_RS13435,protein_coding,-0.103617145678706,0.0568355494035048,0.0313622030582763,0.11982991538035,1267.71934454572,1151.28691182443
HVO_RS02285,HVO_RS02285,protein_coding,0.0975335872908154,0.0520152787104021,0.0313650994652271,0.11982991538035,1432.52658593776,1561.7566388302
HVO_RS09940,HVO_RS09940,protein_coding,-0.0843718177164061,0.0430720586248614,0.0314653590396591,0.120086148739965,20627.5494344359,19244.9312668848
HVO_RS13185,HVO_RS13185,protein_coding,-0.109812507927323,0.0626225100262549,0.0315696937766196,0.120218653594085,1919.74073313185,1720.94961709381
HVO_RS16065,HVO_RS16065,protein_coding,-0.114994013081588,0.0683504560534514,0.0315888339323461,0.120218653594085,7048.32894271438,6236.35570194758
HVO_RS10765,HVO_RS10765,protein_coding,0.109638909330013,0.062487405128544,0.031628618576911,0.120218653594085,1010.95771798413,1126.60283986906
HVO_RS12125,HVO_RS12125,protein_coding,0.0994951176464404,0.053631400500953,0.0316329901109919,0.120218653594085,18858.8206648709,20634.2499318836
HVO_RS13380,HVO_RS13380,protein_coding,-0.0840030828747858,0.0429211144106008,0.0317239745426926,0.120437922240778,7132.26892142337,6657.86984609295
HVO_RS15455,HVO_RS15455,protein_coding,0.110792922636837,0.0639807146397678,0.0320997832902311,0.12173691398748,987.432368632,1104.80453569746
HVO_RS11930,HVO_RS11930,protein_coding,-0.11880269784177,0.0741894618927955,0.0321582229151761,0.121761214561714,425.289109252328,370.879582267701
HVO_RS07750,HVO_RS07750,protein_coding,0.0994497338269526,0.0538422780469443,0.0321734994806518,0.121761214561714,2394.75269506257,2620.04441190744
HVO_RS08610,HVO_RS08610,protein_coding,0.109800827160709,0.0631038374782005,0.0323249843684969,0.12220668071601,2474.42323867763,2762.51130436888
HVO_RS20690,HVO_RS20690,protein_coding,0.125994262301852,0.0983717118893482,0.032585405571044,0.122968449138109,152.335010670673,186.259786533882
HVO_RS01300,HVO_RS01300,protein_coding,-0.126047791098777,0.0994761790315324,0.0325944562530255,0.122968449138109,238.249885313837,194.225753274643
HVO_RS04910,HVO_RS04910,protein_coding,-0.110797307528783,0.0644631830993862,0.0327967839716335,0.123508632722529,5670.98860209957,5067.16468715408
HVO_RS09090,HVO_RS09090,protein_coding,-0.0971607999548055,0.0523519918396503,0.0328059137773219,0.123508632722529,2727.11243592206,2501.22665859814
HVO_RS11040,HVO_RS11040,protein_coding,0.121824117553429,0.0810337682437684,0.0329406514067381,0.123847002769004,384.571354963018,448.315559707527
HVO_RS04690,HVO_RS04690,protein_coding,0.123311930773978,0.0850987268424626,0.0329642519808044,0.123847002769004,680.2328260588,802.465425446945
HVO_RS20635,HVO_RS20635,protein_coding,0.122686707143543,0.083938731177335,0.0332829240875659,0.12491454289296,429.507669594462,504.017708765293
HVO_RS08590,HVO_RS08590,protein_coding,-0.0935700943131849,0.0500029428958743,0.0335905739348979,0.125813022541717,2326.66366673125,2143.68215915829
HVO_RS05775,HVO_RS05775,protein_coding,-0.100849205737784,0.0556273409369302,0.0335918683734934,0.125813022541717,12953.8102757711,11801.5790038449
HVO_RS10555,HVO_RS10555,protein_coding,-0.124932262981812,0.106536066053168,0.0338708381478364,0.126726672615173,365.862229895381,291.502939526847
HVO_RS06280,HVO_RS06280,protein_coding,0.112207053208064,0.0673307005387312,0.0345522914134968,0.129142758609537,380.289482833238,428.326886147722
HVO_RS19150,HVO_RS19150,protein_coding,0.0979084252196014,0.0538237629289852,0.0348856100821842,0.130254011638124,1745.22977066321,1908.81139843072
HVO_RS10995,HVO_RS10995,protein_coding,0.114969882500174,0.0712684766112361,0.0349488679869212,0.130306856415492,980.878940552688,1115.42664300369
HVO_RS21255,HVO_RS21255,protein_coding,0.108509794974534,0.06346816679862,0.0349717959036603,0.130306856415492,1882.46557012334,2100.94250489172
HVO_RS21340,HVO_RS21340,protein_coding,0.121279659107816,0.130042981789383,0.0349808672753309,,47.1935135869319,63.2421427801228
HVO_RS10735,HVO_RS10735,protein_coding,-0.0994715840053277,0.0551759206327757,0.0350783703926324,0.130440770877998,2214.0376149323,2019.81709873376
HVO_RS10225,HVO_RS10225,tRNA,0.11647165177985,0.0736551608962366,0.0350798424721647,0.130440770877998,1408.45408993873,1609.199350994
HVO_RS01065,HVO_RS01065,protein_coding,0.122532930160286,0.0882122230475196,0.0351425667373547,0.130539842357032,267.568829286675,317.098740859787
HVO_RS07320,HVO_RS07320,protein_coding,-0.0957994284395735,0.0522999399171381,0.0351917348220877,0.130588406755193,2265.25853296305,2079.17512978959
HVO_RS15485,HVO_RS15485,protein_coding,0.120357902550361,0.0817912237181676,0.0354199114530235,0.131192113164644,232.918449700712,271.85382586213
HVO_RS04930,HVO_RS04930,protein_coding,0.115227480532067,0.0720900928568859,0.0354269470873017,0.131192113164644,1032.57941705789,1175.51877627235
HVO_RS08085,HVO_RS08085,protein_coding,-0.106735762997459,0.0619694263242903,0.035503019941378,0.131339392789269,2116.01693565868,1903.76482938143
HVO_RS04990,HVO_RS04990,protein_coding,-0.105032512512637,0.0604041905856044,0.0356866263676157,0.13188377344028,16381.2978075153,14791.0088945395
HVO_RS00250,HVO_RS00250,protein_coding,-0.111931860942358,0.0679931972483976,0.035863552519068,0.132358769744242,27018.5867481543,23987.0220241536
HVO_RS05715,HVO_RS05715,protein_coding,-0.0903068216775531,0.0484989095192072,0.0358883231396078,0.132358769744242,2927.33000603708,2708.01763386026
HVO_RS06660,HVO_RS06660,protein_coding,-0.108053059593376,0.0636215375004994,0.0359842106195379,0.132577264787666,2286.36085888327,2049.10234427309
HVO_RS02775,HVO_RS02775,protein_coding,0.118602319894706,0.0787171283263248,0.0360565598035764,0.132708680945411,7311.33431778768,8453.11553207595
